_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,Div NAB,Div 1 Hari,Div 1 Minggu,Div MtD,Div 1 Bulan,Div 3 Bulan,Div 6 Bulan,Div YtD,Div 1 Tahun,Div 3 Tahun,Div 5 Tahun,Div 10 Tahun,Div Inception,Accumulated Div NAB,Accumulated Div 1 Hari (%),Accumulated Div 1 Minggu (%),Accumulated Div MtD (%),Accumulated Div 1 Bulan (%),Accumulated Div 3 Bulan (%),Accumulated Div 6 Bulan (%),Accumulated Div YtD (%),Accumulated Div 1 Tahun (%),Accumulated Div 3 Tahun (%),Accumulated Div 5 Tahun (%),Accumulated Div 10 Tahun (%),Accumulated Div Inception (%),scraped_at,page_number
,11,ALLIANZ CAPITAL PROTECTED FUND 62,,"Allianz Global Investors Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.017,8154","0,02%","0,11%","0,44%","0,54%","1,46%","0,10%","0,44%","0,15%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"507.038.883.088,78","500.361.000,00",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922108,1
,12,ALLIANZ CAPITAL PROTECTED FUND 63,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.017,5060","0,02%","0,11%","0,46%","0,56%","1,52%","0,07%","0,46%","0,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"506.440.149.571,85","500.006.750,00",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922118,1
,13,ALLIANZ CAPITAL PROTECTED FUND 64,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.017,0790","0,02%","0,11%","0,45%","0,54%","1,49%","0,07%","0,45%","0,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"506.280.192.589,55","500.004.850,00",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922128,1
,14,ALLIANZ CAPITAL PROTECTED FUND 65,,"Allianz Global Investors Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.022,4116","0,02%","0,11%","0,43%","0,52%","1,42%","0,15%","0,43%","0,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.699.882.122,28","77.302.750,00",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922139,1
,15,ALLIANZ CAPITAL PROTECTED FUND 67,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.001,3945","0,01%","0,09%","-0,27%","-0,20%",-,-,"-0,27%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"425.760.266.750,54","424.003.750,00",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922147,1
,16,ALLIANZ FIXED INCOME FUND 2,,"Allianz Global Investors Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.730,2972","0,05%","-0,14%","-0,63%","-0,36%","-0,51%","4,07%","-0,63%","9,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.140.913.350,98","62.681.646,79",28-Jun-2016,Des-2025,,Maks 2.00%,Rp. 100.000,30-Des-2025,30-Des-2025,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922153,1
,17,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Ya,"1,344600","1,05%","3,43%","2,22%","1,95%","2,93%","10,07%","2,22%","14,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.360.599,93","1.034.708,11",02-Okt-2023,Des-2025,,Maks. 3.00% p.a,USD 10.000,30-Des-2025,30-Des-2025,27-Jan-2026,,"0,00%",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922159,1
,18,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Ya,"1,375100","1,06%","3,48%","2,39%","2,15%","3,49%","11,27%","2,39%","12,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.576.393,53","6.388.200,00",,Des-2025,,,,,,27-Jan-2026,,"0,00%",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922165,1
,19,ALLIANZ INDO ASIA EQUITY FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.312,1100","-1,17%","-0,89%","2,83%","3,57%","2,95%","8,39%","2,83%","8,92%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.095.189.177,92","19.667.221,01",06-Jan-2017,Des-2025,,Maks 3.00%,Rp 1.000.000,30-Des-2025,30-Des-2025,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922171,1
,20,ALLIANZ INDO ASIA EQUITY FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.300,1400","-1,17%","-0,87%","2,90%","3,65%","3,17%","7,36%","2,90%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.287.670.329,92","35.841.989,57",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922177,1
,21,ALLIANZ RUPIAH LIQUID FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.860,5900","0,01%","0,05%","0,25%","0,31%","0,84%","2,00%","0,25%","4,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.616.605.967,00","24.038.883,06",09-Jun-2011,Des-2025,,Maks 1.50%,Rp. 100.000,30-Des-2025,30-Des-2025,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922182,1
,22,ALLIANZ RUPIAH LIQUID FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.875,0000","0,01%","0,06%","0,30%","0,38%","1,02%","2,38%","0,30%","5,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.731.835.888,00","29.278.931,59",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922188,1
,23,ALLIANZ SRI KEHATI INDEX FUND,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Index,IDR,Tidak,"1.072,4500","-2,66%","-4,52%","-1,17%","-0,39%","-0,48%","5,47%","-1,17%","4,82%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.996.087.503,00","76.485.031,28",31-Agt-2017,Des-2025,,Maks 1.50%,Rp 100.000,30-Des-2025,30-Des-2025,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922194,1
,24,ALLIANZ USD FIXED INCOME FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,092800","-0,01%","0,09%","0,26%","0,32%","0,59%","1,45%","0,26%","3,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.248.500,28","5.734.376,27",02-Okt-2023,Des-2025,,"Maks. 3,00% p.a",USD 1.000,30-Des-2025,30-Des-2025,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922199,1
,25,ALLIANZ USD FIXED INCOME FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,107800","0,00%","0,12%","0,35%","0,44%","0,92%","2,11%","0,35%","5,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.524.695,79","3.194.100,00",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922205,1
,26,ALLIANZ USD FIXED INCOME FUND KELAS B2,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,095800","0,00%","0,11%","0,33%","0,41%","0,84%",-,"0,33%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353.067,28","323.367,13",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922211,1
,27,ALPHA DANA EKUITAS,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.159,5770","-1,65%","-1,77%","1,13%","1,70%","1,32%","4,86%","1,13%","14,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.565.809.224,93","4.853.869,03",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922221,1
,28,ALPHA PASAR UANG,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.111,5017","0,01%","0,05%","0,21%","0,26%","0,79%","1,77%","0,21%","3,68%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.775.932.379,97","7.912.112,35",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922227,1
,29,ANARGYA PERSIJA SUPERGOAL,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"999,6278","-0,01%","0,01%",-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922232,1
,30,ANARGYA SUPERFUND EQUITY GROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Saham,Konvensional,IDR,Tidak,"1.972,1173","7,75%","9,79%","17,57%","17,24%","24,80%","123,66%","17,57%","207,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.727.354.338,48","4.010.494,04",11-Okt-2021,Des-2025,,Maksimum 3%,Rp. 20.000,29-Des-2025,30-Des-2025,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922238,1
,31,ANARGYA SUPERGAMA,,"Anargya Aset Manajemen, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.135,7886","-0,01%","0,03%","0,78%","0,82%","1,42%","2,38%","0,78%","5,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.360.378,35","97.038,13",12-Okt-2020,Des-2025,,Maks 1%,"Rp 100.000,-",29-Des-2025,30-Des-2025,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922243,1
,32,ANARGYA SUPERGROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.236,1727","-0,01%","-0,02%","-1,27%","-1,45%","-3,76%","0,17%","-1,27%","5,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.647.584.338,69","10.101.045,65",27-Agt-2021,Des-2025,,Maks 3.00%,"Rp20,000",29-Des-2025,30-Des-2025,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922249,1
,33,ASHMORE DANA BALANCED NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Ya,"1.071,3600","-0,30%","-0,40%","1,14%","1,53%","1,22%","4,77%","1,14%","6,89%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"361.871.324.626,00","341.603.167,99",25-Nov-2022,Des-2025,,Maks. 2.5%,"Rp 100.000,-",29-Sep-2024,30-Sep-2024,27-Jan-2026,,"0,00%",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922255,1
,34,ASHMORE DANA EKUITAS NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Ya,"1.365,7200","-1,49%","-1,27%","5,89%","6,32%","8,29%","15,05%","5,89%","11,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.921.803.473.964,00","1.489.989.787,55",11-Feb-2013,Des-2025,,Maks 3.0%,Rp. 100.000,30-Des-2025,30-Des-2025,27-Jan-2026,"1.460,7442","-1,49%","-1,27%","5,89%","6,32%","8,29%","15,05%","5,89%","11,63%",,,,,"1.480,3000","1,25%","0,76%","6,45%","6,46%","8,96%","15,55%","6,45%","12,36%",,,,,2026-01-28T09:15:28.922260,1
,35,ASHMORE DANA OBLIGASI NUSANTARA KELAS A,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.520,9000","0,18%","-0,19%","-1,76%","-1,34%","-2,60%","0,54%","-1,76%","3,23%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.186.479.012.211,71","5.933.856.586,87",24-Apr-2013,Des-2025,,Maks 1.50%,Rp. 100.000,30-Des-2025,30-Des-2025,27-Jan-2026,"2.008,3283","0,18%","-0,19%","-1,76%","-1,34%","-1,55%","3,16%","-1,76%","8,60%",,,,,"1.956,0124","-0,19%","-0,67%","-0,91%","-0,74%","-0,87%","2,81%","-0,91%","7,16%",,,,,2026-01-28T09:15:28.922266,1
,36,ASHMORE DANA OBLIGASI NUSANTARA KELAS B,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"994,1400","0,18%","-0,18%","-1,18%","-0,76%",-,-,"-1,18%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.804.302.362,67","54.475.687,80",,Des-2025,,,,,,27-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922272,1
,37,ASHMORE DANA OBLIGASI PROVIDENTIA NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.041,5100","0,09%","-0,52%","-2,71%","-2,30%","-2,42%","1,43%","-2,71%","4,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.396.791.413,00","33.066.057,97",,Des-2025,,Maks 3.00%,,30-Jul-2024,31-Jul-2024,27-Jan-2026,,"0,00%",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-28T09:15:28.922277,1
