_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1195,SAM SYARIAH BERIMBANG,IDN000094703,,"Samuel Aset Manajemen, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Sharia,IDR,Tidak,"1.107,8344","-0,27%","3,55%","1,50%","9,72%","-10,55%","-14,06%","-28,73%","-27,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.673.832.847,48","8.218.798,95",10-Feb-2010,Jun-2026,,Maks  2.50%,Rp. 100.000,31-Jul-2026,31-Jul-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:26.724910,12
,1196,SAM WAHED SHARIA LIQUID FUND,IDN000459609,,"Samuel Aset Manajemen, PT","Bank Syariah Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.016,1783","0,01%","0,10%","0,08%","0,38%","-0,26%","0,57%","0,86%","0,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.977.857,25","26.647,73",05-Nov-2020,Jun-2026,,Max. 1.5% p.a,Rp. 100.000,31-Jul-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:26.724916,12
,1197,SCHRODER 90 PLUS EQUITY FUND,IDN000099405,,"Schroder Investment Management Indonesia, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.791,6500","-0,60%","3,09%","1,84%","7,30%","-5,54%","-8,04%","-12,10%","-3,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"329.397.686.958,30","204.731.866,08",21-Apr-2010,Jun-2026,,Max 2.50%,Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:26.724925,12
,1198,SCHRODER DANA ANDALAN II,IDN000068509,,"Schroder Investment Management Indonesia, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.089,9600","0,04%","-0,22%","-0,20%","0,37%","-0,40%","-1,26%","-1,51%","-0,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247.365.033.241,08","227.436.983,21",03-Nov-2008,Jun-2026,,Max 1.25%,Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,"1.138,6863","0,04%","0,05%","0,08%","0,64%","0,43%","0,38%","0,66%","2,29%",,,,,"1.137,9600","0,04%","0,05%","0,07%","0,62%","0,34%","0,36%","0,64%","2,24%",,,,,2026-08-07T10:05:26.724931,12
,1199,SCHRODER DANA ISTIMEWA,IDN000000304,,"Schroder Investment Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"6.353,5400","-0,06%","3,63%","2,78%","7,84%","-7,56%","-10,75%","-13,19%","3,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253.850.735.011,00","45.119.067,28",27-Des-2004,Jun-2026,,Maksimum 2.50%,Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:26.724936,12
,1200,SCHRODER DANA KOMBINASI,IDN000000205,,"Schroder Investment Management Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Ya,"4.504,2900","0,12%","0,79%","0,58%","1,78%","-1,28%","-2,01%","-3,01%","1,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252.168.727.476,00","57.307.239,14",27-Des-2004,Jun-2026,,"Maksimum 1,50%",Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"4.769,8800","0,11%","0,75%","0,55%","1,68%","0,85%","-0,24%","-1,22%","5,50%",,,,,2026-08-07T10:05:26.724942,12
Memuat data...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-07T10:05:26.724951,12
,1201,SCHRODER DANA LIKUID,IDN000000403,,"Schroder Investment Management Indonesia, PT",DEUTSCHE BANK A. G. - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.708,9300","0,02%","0,06%","0,06%","0,50%","0,88%","1,21%","1,51%","3,12%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"578.094.214.315,93","340.266.686,05",09-Jun-2004,Jun-2026,,Max 1.00%,Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949516,13
,1202,SCHRODER DANA MANTAP PLUS II,IDN000044609,,"Schroder Investment Management Indonesia, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"2.802,7400","0,09%","0,28%","0,23%","0,19%","-1,14%","-4,45%","-4,88%","-3,66%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"861.260.033.062,38","308.398.894,78",29-Jan-2007,Jun-2026,,Maks 1.25%,Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,"3.183,2215","0,09%","0,28%","0,23%","0,19%","-1,14%","3,08%","2,62%","6,64%",,,,,"3.022,0700","0,08%","0,26%","0,21%","0,18%","-1,10%","-1,90%","-2,32%","1,36%",,,,,2026-08-07T10:05:35.949535,13
,1203,SCHRODER DANA PRESTASI,IDN000087103,,"Schroder Investment Management Indonesia, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"38.763,9900","-0,16%","3,44%","2,53%","7,20%","-4,73%","-7,52%","-7,72%","2,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"737.698.959.679,47","21.288.793,62",29-Mei-1997,Jun-2026,,Maks 2.50%,Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949544,13
,1204,SCHRODER DANA PRESTASI PLUS,IDN000000809,,"Schroder Investment Management Indonesia, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,Konvensional,IDR,Tidak,"30.745,9200","-0,48%","2,88%","2,33%","7,37%","-7,02%","-10,99%","-10,59%","-3,64%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.178.101.219.637,36","79.618.400,53",25-Sep-2000,Jun-2026,,"Maksimum 2,50%",Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949552,13
,1205,SCHRODER DANA PRESTASI PRIMA,IDN000220001,,"Schroder Investment Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"1.707,5200","0,00%","0,05%","0,02%","5,96%","8,55%","13,79%","24,63%","39,97%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.661.164,00","1.655,50",21-Des-2015,Jun-2026,,Maks 2%,Rp. 2.000.000.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949560,13
,1206,SCHRODER DANA TERPADU II,IDN000037306,,"Schroder Investment Management Indonesia, PT",DEUTSCHE BANK A. G. - CUSTODY,Campuran,Konvensional,IDR,Tidak,"4.680,3700","-0,18%","1,70%","1,39%","3,68%","-2,96%","-6,08%","-7,02%","0,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"390.374.755.251,94","88.585.717,42",18-Mei-2006,Jun-2026,,Maks 1.50%,Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949568,13
,1207,SCHRODER DYNAMIC BALANCED FUND,IDN000179108,,"Schroder Investment Management Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"1.676,1900","-0,22%","2,40%","1,94%","5,41%","-4,42%","-7,49%","-8,88%","0,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.955.749.947,00","49.378.032,11",10-Jun-2014,Jun-2026,,Max 2.5%,Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949588,13
,1208,SCHRODER GLOBAL SHARIA EQUITY FUND USD,IDN000225000,,"Schroder Investment Management Indonesia, PT",CITIBANK N. A. - CUSTODY,Reksadana Global,Sharia,USD,Tidak,"2,238700","-0,17%","4,54%","2,21%","1,29%","2,28%","8,09%","9,62%","18,97%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.738.685,53","13.488.966,94",25-Jan-2016,Jun-2026,,Maks 2.50%,USD 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949597,13
,1209,SCHRODER IDR INCOME PLAN VII,IDN000514700,,"Schroder Investment Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.000,0256","0,00%","0,00%","0,00%","-2,36%","-1,42%","0,00%","-2,35%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"506.826.689.890,58","493.726.701,78",06-Des-2023,Jun-2026,,Maksimum 1% p.a.,,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949603,13
,1210,SCHRODER INCOME FUND,IDN000320009,,"Schroder Investment Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.018,5900","0,01%","0,07%","0,06%","0,56%","0,04%","-3,11%","-3,46%","-3,59%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.365.345.289,00","16.166.441,68",01-Mar-2018,Jun-2026,,"Maks 1,25%",Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.069,3500","0,01%","0,06%","0,06%","0,53%","-0,01%","-2,97%","-3,30%","-0,94%",,,,,2026-08-07T10:05:35.949608,13
,1211,SCHRODER PRESTASI GEBYAR INDONESIA II,IDN000059904,,"Schroder Investment Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"3.566,0309","0,08%","0,28%","0,20%","0,14%","-0,98%","-2,16%","-2,74%","1,07%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229.524.450.287,21","64.571.981,99",14-Mei-2008,Jun-2026,,Maks 1.0%,Rp 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949613,13
,1212,SCHRODER SYARIAH BALANCED FUND,IDN000081403,,"Schroder Investment Management Indonesia, PT",DEUTSCHE BANK A. G. - CUSTODY,Campuran,Sharia,IDR,Tidak,"2.897,7600","-0,27%","2,00%","1,72%","4,17%","-4,21%","-5,93%","-8,15%","4,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175.703.614.418,99","64.852.681,07",11-Mei-2009,Jun-2026,,Max 1.50%,Rp. 10.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949618,13
,1213,SCHRODER USD BOND FUND CLASS A,IDN000049707,,"Schroder Investment Management Indonesia, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,Konvensional,USD,Tidak,"1,725100","-0,01%","0,37%","0,28%","-0,21%","-0,42%","-0,35%","-0,46%","1,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.034.604,72","10.400.380,74",01-Okt-2007,Jun-2026,,Maks 1.00%,USD100,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949623,13
,1214,SCHRODER USD BOND FUND CLASS I,,,"Schroder Investment Management Indonesia, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,Konvensional,USD,Ya,"1,639100","-0,01%","0,37%","0,28%","-0,50%","-1,25%","-2,03%","-2,44%","-2,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.093.712,00","4.292.883,68",06-Feb-2025,Jun-2026,,,,,,06-Agt-2026,"1,740199","-0,01%","0,37%","0,28%","-0,21%","0,12%","0,53%","0,42%","2,07%",,,,,"1,719680","-0,01%","0,36%","0,27%","-0,20%","-0,21%","-0,60%","-0,71%","0,90%",,,,,2026-08-07T10:05:35.949628,13
,1215,SEA DANA PASAR UANG,IDN000525003,,"Sea Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.111,9898","0,02%","0,08%","0,08%","0,42%","1,08%","2,08%","2,50%","4,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.021.005.722,69","11.767.592,20",17-Jan-2024,Jun-2026,,Maks.1%,"Rp. 5.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949632,13
,1216,SEMESTA DANA KAS,IDN000400009,,"Semesta Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.365,0422","0,01%","0,10%","0,09%","0,43%","1,20%","2,32%","2,81%","4,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.476.361.494,34","14.338.215,77",07-Agt-2019,Jun-2026,,,,26-Jul-2020,30-Jul-2020,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949637,13
,1217,SEMESTA DANA LANCAR,IDN000493400,,"Semesta Aset Manajemen, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.008,8820","0,00%","0,00%","0,00%","0,01%","0,01%","0,00%","0,22%","0,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.410.895,74","1.398,55",06-Des-2022,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949642,13
,1218,SEMESTA DANA MAXIMA,IDN000005709,,"Semesta Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"10.480,2355","0,06%","1,52%","0,90%","5,85%","-3,66%","-3,47%","-8,33%","14,66%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.603.756.431,69","586.691,49",08-Okt-2004,Jun-2026,,Max 2.5%,Rp 100.000.- (seratus ribu Rupiah),29-Des-2022,30-Des-2022,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949647,13
,1219,SEMESTA DANA OBLIGASI I,IDN000446408,,"Semesta Aset Manajemen, PT","Bank Negara Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.308,4175","0,08%","0,14%","0,16%","0,58%","1,56%","3,13%","3,88%","6,42%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.182.565.698,06","30.923.464,18",07-Okt-2020,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949652,13
,1220,SEMESTA DANA SAHAM,IDN000173804,,"Semesta Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.213,6463","0,08%","2,07%","1,09%","8,43%","-5,04%","-3,88%","-10,94%","19,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.974.004.137,64","7.489.812,35",20-Mar-2014,Jun-2026,,Maks 3%,"IDR 100,000",29-Des-2022,30-Des-2022,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949656,13
,1221,SEMESTA PROTEKSI 2,,,"Semesta Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.027,1099","0,02%","0,11%","0,11%","0,55%","-1,58%","-2,30%","-3,49%","-3,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.552.306.487,48","12.000.000,00",03-Okt-2024,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949661,13
,1222,SEQUIS BALANCE ULTIMA,IDN000249406,,"Sequis Aset Manajemen, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"1.183,0402","-0,23%","0,67%","0,59%","2,19%","-3,95%","-6,05%","-7,42%","-2,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.610.340.487,13","16.311.550,67",08-Sep-2016,Jun-2026,,Maks 2.50%,Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949666,13
,1223,SEQUIS BOND OPTIMA,IDN000249307,,"Sequis Aset Manajemen, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.548,6630","0,13%","0,30%","0,23%","0,03%","-1,06%","-2,70%","-3,47%","-0,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.914.948.376,63","34.882.531,16",08-Sep-2016,Jun-2026,,Maks 2.00%,Rp 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949671,13
,1224,SEQUIS EQUITY IDX30,IDN000523404,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"874,3141","-0,47%","1,51%","1,20%","6,58%","-4,84%","-13,21%","-15,17%","-9,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.427.219.848,26","12.060.128,33",28-Des-2023,Jun-2026,,Maksimum 1.5%,"Rp10.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949676,13
,1225,SEQUIS EQUITY INDONESIA,IDN000247509,,"Sequis Aset Manajemen, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"763,6736","0,16%","1,23%","1,23%","8,78%","-2,74%","-12,51%","-13,00%","-12,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.007.455.844,56","24.995.940,99",25-Agt-2016,Jun-2026,,Maks 3.00%,Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949681,13
,1226,SEQUIS EQUITY MAXIMA,IDN000247400,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Saham,Konvensional,IDR,Tidak,"762,0373","-0,53%","1,63%","1,38%","6,39%","-4,78%","-11,34%","-11,83%","-11,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224.020.400.098,56","324.696.016,32",25-Agt-2016,Jun-2026,,Maks 3.00%,Rp 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949686,13
,1227,SEQUIS LIQUID PRIMA,IDN000249604,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.535,5592","0,01%","0,08%","0,07%","0,42%","1,06%","1,93%","2,36%","4,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"369.654.433.394,03","242.010.331,14",08-Sep-2016,Jun-2026,,Maks 1.50%,Rp.100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949691,13
,1228,SEQUIS LIQUID PRIMA II,IDN000481702,,"Sequis Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.222,2719","0,02%","0,10%","0,08%","0,45%","1,19%","2,29%","2,75%","4,82%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"624.672.019.181,61","513.680.031,41",26-Apr-2022,Jun-2026,,Maksimum 1.5%,"Rp 1.000.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949696,13
,1229,SEQUIS LIQUID PRIMA III,,,"Sequis Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.027,4094","0,00%","-0,01%","-0,01%","0,64%","1,37%","2,45%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.927.885.500,43","98.931.451,04",12-Jan-2026,Jun-2026,,,,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949700,13
,1230,SEQUIS PENDAPATAN MANTAP,IDN000367802,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.237,0697","0,09%","0,41%","0,26%","-0,47%","-1,80%","-4,24%","-5,26%","-2,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167.689.648.309,99","135.258.595,60",15-Nov-2018,Jun-2026,,Maksimum 5 %,"Rp 100.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949705,13
,1231,SEQUIS PENDAPATAN STABIL,IDN000241809,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.894,7282","0,07%","0,35%","0,33%","0,07%","-1,09%","-2,20%","-2,53%","1,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.264.027.902,32","72.052.270,27",13-Jun-2016,Jun-2026,,Maksimum 2.5%,"Rp.10.000,-",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:05:35.949710,13
