_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,576,HENAN SMART GROWTH PROTECTED FUND II,IDN000579505,,"Henan Putihrai Asset Management, PT","Bank Permata, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.017,5332","0,06%","0,20%","0,34%","0,62%","1,37%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.710.360.281,65","34.229.729,50",02-Jun-2026,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982845,6
,577,HENAN TACTICAL EQUITY KELAS A,IDN000443207,,"Henan Putihrai Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.282,3899","0,88%","-1,04%","0,60%","4,18%","5,73%","-12,66%","-34,54%","-22,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.964.549.472,26","78.421.699,68",04-Jan-2011,Agt-2026,,Maksimum 5%,"Rp 50.000,-",31-Agt-2026,31-Agt-2026,-,-,"7,000",This product invests in long term equity securities listed in IDX with high volatility,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982851,6
,578,HENAN ULTIMA EKUITAS KELAS A,IDN000123809,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"2.794,3868","0,22%","-1,26%","-0,48%","0,82%","3,12%","-7,89%","-26,00%","-12,78%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268.385.006.287,25","95.588.447,39",07-Des-2009,Agt-2026,,Maks 5.00%,Rp.50.000,31-Jul-2026,31-Jul-2026,-,-,"7,000",-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982858,6
,579,HENAN ULTIMA EKUITAS KELAS B,,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"766,5762","0,23%","-1,24%","-0,43%","0,91%","3,44%","-7,36%","-25,56%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"644.042.601.722,23","836.523.116,23",24-Des-2025,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982866,6
,580,HENAN ULTIMA MONEY MARKET,IDN000209103,,"Henan Putihrai Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.760,9094","0,05%","0,11%","0,22%","0,50%","1,54%","2,77%","3,71%","5,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.370.313.447.824,72","779.921.884,75",12-Agt-2015,Agt-2026,,Maks 0.20%,Rp 50.000,31-Agt-2026,31-Agt-2026,-,-,"2,000",This product invests in time deposit and fixed income securities with maturity less than 1 year that has low volatility,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982875,6
,581,HENAN ULTIMA OBLIGASI PLUS KELAS A,IDN000244407,,"Henan Putihrai Asset Management, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.794,3488","0,10%","0,19%","0,35%","1,00%","3,14%","2,70%","2,09%","2,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.399.541.714.227,40","1.341.975.047,09",21-Jun-2016,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"3,000",This product invests in fixed income securities in with low mid volatility,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982881,6
,582,HPAM AJAIB MONEY MARKET FUND,IDN000271004,,"Henan Putihrai Asset Management, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.311,5195","0,05%","0,11%","0,22%","0,46%","1,39%","2,71%","3,76%","5,39%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.377.123.785,69","10.221.719,50",16-Des-2016,Agt-2026,,Maks. 5%,"Rp 10.000,-",30-Jul-2024,31-Jul-2024,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982887,6
,583,HPAM BALANCED FUND KELAS A,IDN000515806,,"Henan Putihrai Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"1.314,7062","0,12%","-0,45%","1,61%","3,05%","5,41%","1,50%","-3,55%","5,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604.668.660.313,77","467.323.860,06",16-Jan-2024,Agt-2026,,Maks. 3%,"Rp 50.000,-",31-Jul-2026,31-Jul-2026,-,-,"5,000",Produk ini diinvestasikan pada efek ekuitas dan pendapatan tetap dengan volatilitas rendah.,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982894,6
,584,HPAM BALANCED FUND KELAS B,IDN000515905,,"Henan Putihrai Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Ya,"1.045,5454","0,11%","-0,48%","1,54%","2,91%","4,96%","0,65%","-8,46%","-5,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244.337.915.111,09","237.300.324,19",16-Jan-2024,Agt-2026,,Max. 3%,"Rp 1.000.000.000,-",31-Agt-2026,31-Agt-2026,-,-,"5,000",This product invests in equity and fixed income securities which relatively has low volatility,14-Sep-2026,"1.186,3827","0,11%","-0,48%","1,54%","2,91%","4,96%","0,65%","-4,68%","3,35%",,,,,"1.187,0914","0,09%","-0,42%","1,36%","2,55%","4,34%","0,57%","-4,11%","3,47%",,,,,2026-09-15T14:15:05.982900,6
,585,HPAM BALANCED FUND KELAS C,IDN000516002,,"Henan Putihrai Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"1.104,6312","0,13%","-0,44%","1,63%","3,10%","5,56%","1,79%","-14,40%","-6,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.738.388.963,93","20.000.000,00",20-Feb-2024,Agt-2026,,Maks. 3%,"Rp. 10.000.000.000,-",,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982906,6
,586,HPAM BALANCED FUND KELAS D,,,"Henan Putihrai Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"935,4603","0,11%","-0,48%","1,55%","2,91%","4,96%","0,65%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.321.710.109,99","5.776.804,74",15-Jan-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"5,000",This product invests in equity and fixed income securities which relatively has low volatility,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982915,6
,587,HPAM FLEXI INDONESIA SEHAT KELAS A,IDN000115201,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"2.242,1640","0,22%","-1,37%","1,20%","1,88%","3,55%","-1,65%","-11,94%","1,23%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.656.277.833,51","37.756.507,87",18-Jul-2011,Agt-2026,,Maks 3.00%,Rp. 50.000,31-Agt-2026,31-Agt-2026,-,-,"5,000",This product invests in equity and fixed income securities which relatively has medium volatility,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982926,6
,588,HPAM FLEXI INDONESIA SEHAT KELAS B,,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.130,2193","0,22%","-1,37%","1,20%","1,88%","3,55%","-1,65%","-11,93%","1,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.153.347.028,64","1.928.023,90",29-Apr-2025,Agt-2026,,,,29-Jan-2026,30-Jan-2026,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982934,6
,589,HPAM FLEXI INDONESIA SEHAT KELAS E,,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.001,8078","0,21%","-1,38%","1,17%","1,83%","3,40%","-1,93%","-11,82%","1,02%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.931.122.179,46","10.029.588,23",24-Mar-2025,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982943,6
,590,HPAM GOVERNMENT BOND,IDN000240603,,"Henan Putihrai Asset Management, PT","Bank Mandiri, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.642,3865","0,21%","-0,06%","-0,65%","0,11%","2,08%","0,50%","-2,66%","-0,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.326.144.179,98","12.295.501,30",22-Apr-2016,Agt-2026,,Maks 1.5%,Rp. 50.000,31-Agt-2026,31-Agt-2026,-,-,"3,000",This product invests in government bond securities which has low to mid volatility,14-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.717,3865","0,20%","-0,06%","-0,62%","0,10%","1,99%","0,48%","-2,54%","-0,47%",,,,,2026-09-15T14:15:05.982949,6
,591,HPAM PENDAPATAN TETAP PRIMA,IDN000371606,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.109,2705","0,06%","0,13%","0,26%","0,58%","0,79%","0,21%","0,31%","1,68%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"737.238.104.330,09","666.349.827,96",29-Okt-2018,Agt-2026,,Maks 1%,"Rp 5.000.000,-",31-Agt-2026,31-Agt-2026,-,-,"3,000",This product invests in fixed income securities in with low mid volatility,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982955,6
,592,HPAM PREMIUM 2,IDN000184405,,"Henan Putihrai Asset Management, PT","Bank Mega, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.141,7633","-0,05%","-0,49%","-0,50%","-0,30%","0,65%","-5,34%","-10,91%","-10,33%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.314.650.154,87","119.670.336,43",14-Okt-2014,Agt-2026,,Maks 3%,Rp 10.000.000.- (sepuluh juta Rupiah),30-Des-2016,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982963,6
,593,HPAM PREMIUM-1,IDN000076502,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"2.092,1322","0,00%","0,02%","0,84%","1,26%","2,03%","8,21%","3,32%","2,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.674.506.711,65","12.375.455,76",23-Apr-2007,Agt-2026,,Maks 2.00%,Rp. 5.000.000.- (lima juta Rupiah),30-Des-2016,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982972,6
,594,HPAM PROTEKSI PRIMA,IDN000226107,,"Henan Putihrai Asset Management, PT","Bank Mega, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"876,4641","0,27%","0,25%","0,80%","1,23%","2,10%","-0,11%","0,27%","0,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.946.826.863,79","100.000.000,00",28-Des-2015,Agt-2026,,,-,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982981,6
,595,HPAM PROTEKSI PRIMA SYARIAH III,HP002PFSPPRIMA03,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Tidak,"1.028,9371","0,05%","0,14%","0,19%","0,47%","0,24%","-0,85%","-0,14%","-1,78%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.853.262.123,42","111.833.000,00",07-Agt-2024,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982987,6
,596,HPAM SAHAM DINAMIS,IDN000188406,,"Henan Putihrai Asset Management, PT","Bank Mega, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.258,4686","-0,23%","-2,07%","-0,83%","1,07%","7,83%","-7,60%","-20,19%","-1,86%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.478.370.594,45","11.409.428,82",01-Des-2014,Agt-2026,,Maks 5%,"Rp 50.000,-",31-Agt-2026,31-Agt-2026,-,-,"7,000",This product invests in long term equity securities listed in IDX with high volatility,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.982995,6
,597,HPAM SYARIAH EKUITAS,IDN000183100,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Saham,Sharia,IDR,Tidak,"997,0331","0,08%","-1,06%","0,17%","1,15%","2,86%","5,33%","-3,56%","-0,43%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"476.278.932.865,98","478.514.484,09",28-Agt-2014,Agt-2026,,Max 3%,Rp 500.000.- (lima ratus ribu Rupiah),31-Agt-2026,31-Agt-2026,-,-,"7,000",This product invests in long term sharia-equity securities listed in IDX with high volatility,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.983005,6
,598,HPAM ULTIMA BALANCE,IDN000261807,,"Henan Putihrai Asset Management, PT","Bank Mega, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"2.092,1353","0,18%","-1,22%","1,14%","2,63%","4,51%","1,37%","-6,12%","18,55%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.028.948.902,86","49.804.689,26",17-Okt-2016,Agt-2026,,Max 3%,"Rp 50.000,-",31-Agt-2026,31-Agt-2026,-,-,"5,000",-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.983014,6
,599,I AM BOND FUND,IDN000231404,,"Indoasia Aset Manajemen, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.448,8700","-0,02%","-0,11%","-0,65%","0,43%","2,82%","0,15%","-2,47%","0,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268.127.284.656,00","183.848.780,51",02-Mar-2016,Agt-2026,,Maks 1.25%,"Rp1,000,000,000",31-Agt-2026,31-Agt-2026,-,-,"4,000","berinvestasi pada instrumen pasar  obligasi (obligasi pemerintah). Sehingga, risiko dari  reksa dana tersebut merupakan kategori risiko  sedang. Investor paham risiko portofolio di dalam  reksa dana.",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.983022,6
,600,I AM BUMN BALANCED PLUS FUND,IDN000174505,,"Indoasia Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.159,0868","0,88%","0,10%","1,57%","2,84%","5,00%","-0,23%","-1,62%","0,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.495.013.978,56","13.578.195,25",01-Apr-2014,Agt-2026,,Maks  1.50%,Rp. 100.000.- (seratus ribu rupiah),31-Agt-2026,31-Agt-2026,-,-,"7,000","berinvestasi pada  instrumen pasar uang (deposito), pasar obligasi  (obligasi pemerintah atau korporasi), dan pasar saham.  Sehingga, risiko reksa dana tersebut dikategorikan  dengan risiko sedang. Investor paham terhadap risiko  atas portofolio reksa dana tersebut.",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:05.983028,6
Memuat data...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15T14:15:05.983039,6
,601,I AM EQUITY FUND,IDN000174406,,"Indoasia Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"745,7626","0,56%","-0,73%","0,06%","2,66%","12,09%","-4,12%","-11,18%","2,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.330.883.574,04","17.885.989,61",01-Apr-2014,Agt-2026,,Maks 2.00%,Rp. 100.000.- (seratus ribu rupiah),31-Agt-2026,31-Agt-2026,-,-,"8,000","berinvestasi pada instrumen pasar  saham. Sehingga, risiko reksadana tersebut  merupakan kategori tinggi. Investor paham atas risiko  portofolio di dalam reksadana tersebut.",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274201,7
,602,IBESLN SYAILENDRA RUSSEL IDEALRATINGS TOP 200 ISLAMIC TECHNOLOGY INDEX SHARIA USD KELAS A,,,"Syailendra Capital, PT","Bank Cimb Niaga, Tbk, PT",Reksadana Global,"Sharia, Index",USD,Tidak,"1,103200","-0,60%","-0,60%","0,48%","-0,68%","1,48%","17,39%","9,76%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.849.581,58","10.766.853,65",13-Nov-2025,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"9,04%","90,96%","9,000",Reksa Dana ini berinvestasi pada saham saham medium caps dan dikategorikan berisiko tinggi,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274222,7
,603,IBESLN SYAILENDRA RUSSEL IDEALRATINGS TOP 200 ISLAMIC TECHNOLOGY INDEX SHARIA USD KELAS B,IDN000572807,,"Syailendra Capital, PT","Bank Cimb Niaga, Tbk, PT",Reksadana Global,"Sharia, Index",USD,Tidak,"1,094100","-0,60%","-0,61%","0,48%","-0,68%","1,48%","17,25%","9,72%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.351.318,99","14.064.415,77",05-Nov-2025,Agt-2026,,Maksimum 5.00 % p.a,"USD 10,000",31-Agt-2026,31-Agt-2026,"9,04%","90,96%","9,000",Reksa Dana ini berinvestasi pada saham saham medium caps dan dikategorikan berisiko tinggi,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274233,7
,604,IDX-30,,,,,,Index,IDR,Tidak,"366,2600","1,40%","-0,25%","1,63%","3,54%","8,04%","-6,53%","-16,23%","-12,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274246,7
,605,IDXG30,,,,,,Index,IDR,Tidak,"126,4120","1,83%","0,35%","2,27%","5,08%","9,72%","-3,56%","-11,00%","-6,65%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274255,7
,606,I-HAJJ SYARIAH FUND,IDN000003001,,"Insight Investments Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"5.676,4181","0,05%","0,12%","0,24%","0,53%","1,47%","1,13%","2,22%","4,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.476.183.596.318,93","260.685.076,92",17-Jan-2005,Agt-2026,,Maks 1%,"Rp 100.000,- (seratus ribu Rupiah).",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana ini memiliki pergerakan yang relatif stabil dengan potensi pertumbuhan,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274262,7
,607,IHSG,,,,,,Index,IDR,Tidak,"6.534,6930","-0,10%","-1,28%","0,14%","2,07%","8,77%","-8,44%","-24,43%","-16,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274269,7
,608,INAMI BALANCED FUND,IDN000144508,,"Ina Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.631,5891","0,38%","0,09%","0,73%","2,09%","9,10%","4,58%","-2,84%","-4,64%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.115.604.896,37","1.306.049,29",12-Nov-2012,Agt-2026,,Maks 1.25%,Rp. 1.000.000.- (satu juta Rupiah).,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000","Rendah: NAV stabil, pertumbuhan terbatas. Sedang: NAV moderat. Tinggi: NAV fluktuatif, potensi tinggi.",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274275,7
,609,INAMI BUMN CAMPURAN,IDN000124609,,"Ina Manajemen Investasi, PT","Bank Permata, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"2.442,8531","0,49%","0,20%","0,39%","1,69%","5,35%","-1,33%","-3,32%","-2,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.694.087.590,32","1.928.992,48",24-Sep-2008,Agt-2026,,"Maks 1,00%",Rp. 1.000.000.- (satu juta Rupiah).,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000","Rendah: NAV stabil, pertumbuhan terbatas. Sedang: NAV moderat. Tinggi: NAV fluktuatif, potensi tinggi.",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274281,7
,610,INAMI EQUITY FUND,IDN000144706,,"Ina Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.556,1613","0,52%","-1,12%","0,31%","2,20%","10,09%","0,98%","-5,05%","-6,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.172.705.808,95","5.268.003,68",12-Nov-2012,Agt-2026,,Maks 1.50%,Rp 1.000.000.- (satu juta Rupiah),31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Rendah: NAV stabil, pertumbuhan terbatas. Sedang: NAV moderat. Tinggi: NAV fluktuatif, potensi tinggi",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:15:15.274288,7
