_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,969,PANIN PRIORITAS SEHAT KELAS A,IDN000549607,,"Panin Asset Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Campuran,Konvensional,IDR,Ya,"970,2200","-0,25%","-1,24%","-1,00%","-1,16%","0,82%","-1,22%","-3,98%","-10,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.799.898.553,92","10.000.000,00",28-Mar-2025,Agt-2026,,Maks. 3%,"Rp 10.000.000.000,-",,,-,-,-,-,21-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.060,2200","-0,22%","-1,13%","-0,91%","-1,06%","0,75%","-1,12%","-3,65%","-2,13%",,,,,2026-09-22T13:59:06.706804,10
,970,PANIN PRIORITAS SEHAT KELAS B,IDN000549706,,"Panin Asset Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Campuran,Konvensional,IDR,Ya,"984,8600","-0,25%","-1,24%","-1,99%","-2,16%","-0,25%","-3,35%","-7,13%","-6,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"639.563.140,80","636.458,94",28-Mar-2025,Agt-2026,,Maks. 4%,"Rp. 10,000",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000","Panin Prioritas Sehat Kelas B memiliki risiko likuiditas sedang, risiko pasar sedang ke tinggi, dan risiko penurunan nilai investasi sedang ke tinggi.",21-Sep-2026,"1.044,2823","-0,25%","-1,24%","-1,01%","-1,18%","0,75%","-1,38%","-4,31%","-2,96%",,,,,"1.044,8600","-0,23%","-1,17%","-0,95%","-1,11%","0,73%","-1,34%","-4,18%","-2,86%",,,,,2026-09-22T13:59:06.706814,10
,971,PANIN SRI KEHATI KELAS A,IDN000403003,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Index,IDR,Tidak,"783,5100","-0,88%","-3,28%","-1,90%","-1,38%","3,86%","-6,58%","-14,84%","-12,23%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182.081.252.335,15","227.980.786,66",18-Jun-2020,Agt-2026,,Max 2%,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Panin Sri Kehati Kelas A memiliki risiko likuiditas sedang, risiko pasar tinggi, dan risiko penurunan nilai investasi tinggi",21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706820,10
,972,PANIN SRI KEHATI KELAS B,IDN000489804,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Index,IDR,Tidak,"814,2800","-0,88%","-3,27%","-1,87%","-1,33%","4,01%","-6,31%","-14,50%","-11,73%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"324.148.591.000,51","390.651.725,46",05-Jun-2024,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706826,10
,973,PCBI,,,,,,Index,IDR,Tidak,"453,1764","0,00%","0,09%","0,38%","0,60%","1,93%","1,75%","2,41%","5,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706832,10
,974,PCMBI,,,,,,Index,IDR,Tidak,"711,4963","-0,42%","0,11%","0,16%","0,06%","1,65%","0,93%","-0,12%","4,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706838,10
,975,PENDAPATAN TETAP SYARIAH INSIGHT ELITE FUND,IDN000259504,,"Insight Investments Management, PT","Bank Mega, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"2.301,8027","0,05%","0,16%","0,38%","0,53%","2,48%","2,94%","4,46%","8,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157.360.868.396,10","68.620.255,98",29-Sep-2016,Agt-2026,,Maksimum 1 % p.a,"Rp. 50.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana ini memiliki pergerakan yang relatif stabil dengan potensi pertumbuhan terbatas.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706844,10
,976,PENDAPATAN TETAP UTAMA KELAS I,IDN000523701,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"901,1800","0,08%","-0,12%","-0,25%","-0,10%","0,66%","0,10%","-2,58%","-4,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.314.493.244,06","77.829.866,18",22-Jan-2024,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,"974,8683","0,08%","0,28%","0,16%","0,30%","1,48%","2,17%","0,70%","-0,47%",,,,,"973,4038","0,07%","0,26%","0,14%","0,28%","1,38%","2,43%","0,63%","-0,49%",,,,,2026-09-22T13:59:06.706851,10
,977,PENDAPATAN TETAP UTAMA KELAS S,IDN000032703,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"2.564,0400","0,08%","0,28%","-0,35%","-0,20%","1,39%","0,61%","-2,24%","-4,65%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"637.260.819.648,53","247.681.116,49",25-Mei-2005,Agt-2026,,"3,00%",Rp 10.000.000,30-Mar-2016,,-,-,-,-,21-Sep-2026,"2.803,4227","0,08%","0,28%","0,16%","0,31%","1,89%","2,58%","1,11%","-0,07%",,,,,"2.796,5615","0,07%","0,26%","0,14%","0,28%","1,74%","2,38%","1,01%","-0,11%",,,,,2026-09-22T13:59:06.706857,10
,978,PENYERTAAN TERBATAS BAHANA INFRASTRUCTURE FUND II,,,"Bahana TCW Investment Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.022,0100","0,07%","0,17%","0,51%","-0,24%","0,07%","0,14%","1,04%","0,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,25-Sep-2024,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706863,10
,979,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND 5,IDN000270600,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"982,8541","0,00%","0,01%","0,02%","0,03%","0,04%","0,09%","0,13%","0,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,23-Jan-2017,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706869,10
,980,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND II,IDN000250800,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"995,8793","0,00%","0,01%","0,02%","0,03%","0,04%","0,08%","0,11%","0,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,18-Agt-2016,,,,-,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706876,10
,981,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND III,IDN000250909,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"995,6810","0,00%","0,01%","0,02%","0,03%","0,04%","0,08%","0,12%","0,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,18-Agt-2016,,,,-,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706882,10
,982,PENYERTAAN TERBATAS CIPTA INTIRODA MAKMUR,IDN000287802,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"987,1400","0,06%","0,13%","0,40%","0,57%","0,14%","0,21%","-0,04%","0,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,15-Mei-2017,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706888,10
,983,PENYERTAAN TERBATAS CIPTA RODA PRIMA LANCAR,IDN000286101,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"990,7700","0,07%","0,17%","-1,64%","-1,42%","0,10%","0,12%","-0,18%","0,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,26-Apr-2017,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706894,10
,984,PGBI,,,,,,Index,IDR,Tidak,"747,3645","-0,49%","0,11%","0,13%","-0,03%","1,60%","0,80%","-0,49%","4,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706899,10
,985,PHILLIP GOVERNMENT BOND,IDN000269008,,"Phillip Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.461,2256","0,05%","0,08%","-0,23%","-0,09%","1,31%","0,50%","-2,28%","-0,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.829.184.765,00","6.711.274,85",24-Nov-2016,Agt-2026,,Maks.3% p.a,Rp 100.000,31-Agt-2026,31-Agt-2026,-,-,"3,000",Sedang,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706906,10
,986,PHILLIP MONEY MARKET FUND,IDN000163607,,"Phillip Asset Management, PT","Bank Permata, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.844,5495","0,03%","0,08%","0,22%","0,33%","0,93%","1,68%","2,28%","3,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"455.795.445.726,63","247.660.630,77",20-Jul-2010,Agt-2026,,Maks 1.00%,Rp. 10.000,31-Agt-2026,31-Agt-2026,-,-,"1,000",Konservatif,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706912,10
,987,PHILLIP MONEY MARKET FUND SYARIAH BERMANFAAT,IDN000452604,,"Phillip Asset Management, PT","Bank Permata, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.208,0448","0,04%","0,09%","0,26%","0,37%","1,07%","1,93%","2,68%","3,82%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.589.745.654,22","32.855.458,90",16-Feb-2021,Agt-2026,,Maks 1%,Rp 100.000,31-Agt-2026,31-Agt-2026,-,-,"1,000",Konservatif,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706918,10
,988,PINNACLE BALANCED GROWTH FUND,IDN000328101,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.022,2227","0,06%","0,11%","0,20%","0,44%","1,68%","0,31%","1,12%","3,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.999.668.436,60","27.445.537,93",12-Feb-2018,Agt-2026,,Maks 3.5%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000","PBGF berinvestasi pada efek ekuitas, efek utang, dan instrumen pasar uang. Investor  terekspos pada risiko pasar dan risiko likuiditas",21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706924,10
,989,PINNACLE CORE HIGH DIVIDEND ETF,IDN000289808,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"605,3881","-1,00%","-3,34%","-1,51%","0,50%","4,26%","-5,18%","-4,97%","-2,12%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"799.059.093,98","1.300.000,00",24-Mei-2017,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPDV berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706930,10
,990,PINNACLE DANA OBLIGASI UNGGULAN KELAS A,IDN000431103,,"Pinnacle Persada Investama, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.660,5067","0,06%","0,15%","0,41%","0,61%","1,40%","1,02%","1,12%","2,90%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"876.814.908.233,35","530.225.864,82",26-Mar-2020,Agt-2026,,Maks  2.00%p.a,"Rp 100.000,-",30-Apr-2026,30-Apr-2026,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706936,10
,991,PINNACLE DANA OBLIGASI UNGGULAN KELAS B,,,"Pinnacle Persada Investama, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.668,8748","0,05%","0,14%","0,37%","0,54%","2,46%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.585.219,74","29.821,28",08-Mei-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",PDOU berinvestasi 80–100% pada Obligasi Pemerintah Indonesia dan/atau Efek Bersifat  Utang. Investor terekspos pada risiko perubahan suku bunga dan risiko pergerakan harga  obligasi.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706942,10
,992,PINNACLE DANA PRIMA,IDN000243508,,"Pinnacle Persada Investama, PT","Bank Negara Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"228,9050","-0,69%","-1,61%","-1,78%","-4,15%","-1,51%","-4,37%","-3,92%","13,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.797.176.408,76","97.822.457,20",21-Jun-2016,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706948,10
,993,PINNACLE ENHANCED LIQUID ETF,IDN000249109,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"450,4308","-1,14%","-3,66%","-2,14%","-1,02%","4,56%","-4,95%","-16,79%","-13,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.205.864.907,13","43.900.000,00",04-Agt-2016,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPLQ berinvestasi sebesar 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor  menghadapi risiko pergerakan pasar saham Indonesia serta risiko likuiditas.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706955,10
,994,PINNACLE FTSE INDONESIA ETF,IDN000356201,,"Pinnacle Persada Investama, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,"ETF, Index",IDR,Tidak,"479,3059","-0,93%","-3,84%","-1,99%","-1,88%","2,01%","-5,65%","-17,32%","-14,54%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"279.742.633.947,58","572.000.000,00",18-Sep-2018,Agt-2026,,"Maks 3,5%",1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPFT berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706961,10
,995,PINNACLE INDONESIA BOND FUND,IDN000263209,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.655,0777","0,01%","0,13%","-0,12%","-0,08%","1,25%","0,42%","-2,40%","-1,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.143.198.313,65","55.002.757,30",15-Nov-2016,Agt-2026,,Max. 2.00%,Rp. 100.000.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000",PIBF berinvestasi 80–100% pada Obligasi Pemerintah Indonesia/efek bersifat utang dan memiliki risiko perubahan suku bunga serta pergerakan harga obligasi.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706967,10
,996,PINNACLE INDONESIA ESG ETF,IDN000324803,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"325,0193","-0,91%","-3,34%","-2,99%","-3,12%","-0,18%","-9,80%","-20,84%","-17,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"938.062.684,61","2.800.000,00",19-Jan-2018,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPSG berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia dengan risiko  pergerakan pasar saham Indonesia dan likuiditas.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706974,10
,997,PINNACLE MONEY MARKET FUND,IDN000257300,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.698,9826","0,05%","0,11%","0,33%","0,48%","1,41%","2,64%","3,74%","5,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.115.488.942.205,35","658.695.942,62",20-Sep-2016,Agt-2026,,Maks 2.00%p.a,Rp.100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Rendah. PMMF berinvestasi 100% pada instrumen Pasar Uang. Investor terekspos pada risiko perubahan suku bunga.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706980,10
,998,PINNACLE PROTECTED FUND II,IDN000364809,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.127,3109","0,03%","0,08%","0,16%","0,26%","1,13%","1,23%","1,15%","1,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"298.790.301.433,12","265.479.034,00",20-Des-2018,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706986,10
,999,PINNACLE SHARIA MONEY MARKET FUND,IDN000323508,,"Pinnacle Persada Investama, PT","BANK DBS INDONESIA - CUSTODY, PT",Pasar Uang,Sharia,IDR,Tidak,"1.388,9600","0,03%","0,06%","0,18%","0,27%","0,78%","1,46%","2,02%","2,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.747.017.015,00","1.981.372,12",20-Des-2017,Agt-2026,,Maks 1.50%,Rp. 100.000,27-Feb-2025,28-Feb-2025,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706992,10
,1000,PINNACLE STRATEGIC EQUITY FUND,IDN000215100,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.831,3366","-1,03%","-1,52%","0,84%","0,58%","16,56%","3,67%","-10,92%","4,86%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.316.873.230,40","19.445.817,14",15-Okt-2015,Agt-2026,,Maks 3.50%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",PSEF berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:06.706998,10
Memuat data...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-22T13:59:06.707006,10
,1001,PINNACLE WINNER BALANCED FUND,IDN000522802,,"Pinnacle Persada Investama, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.265,4715","-0,69%","-1,81%","-1,78%","-1,34%","2,54%","-1,04%","2,02%","10,98%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.711.286.347,60","16.850.758,65",30-Jan-2024,Agt-2026,,Maks  3.50%p.a,"Rp 1.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000","PWBF berinvestasi pada Efek Bersifat Ekuitas Indonesia, Efek Bersifat Utang, dan  instrumen Pasar Uang. Investor terekspos pada risiko pergerakan pasar saham, pasar  efek utang, dan risiko likuiditas",21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:16.009652,11
,1002,PIRC,,,,,,Index,IDR,Tidak,"3.613,9560","-0,29%","-1,05%","-0,29%","0,32%","3,92%","-0,82%","-5,54%","1,06%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:16.009674,11
,1003,PIRC-S,,,,,,Index,IDR,Tidak,"2.012,6973","-0,32%","-1,01%","-0,64%","-0,13%","3,65%","-0,89%","-8,01%","-2,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:16.009685,11
,1004,PIRFI,,,,,,Index,IDR,Tidak,"3.794,1572","0,04%","0,13%","-0,03%","0,07%","1,38%","1,11%","-0,58%","0,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:16.009697,11
