_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,Div NAB,Div 1 Hari,Div 1 Minggu,Div MtD,Div 1 Bulan,Div 3 Bulan,Div 6 Bulan,Div YtD,Div 1 Tahun,Div 3 Tahun,Div 5 Tahun,Div 10 Tahun,Div Inception,Accumulated Div NAB,Accumulated Div 1 Hari (%),Accumulated Div 1 Minggu (%),Accumulated Div MtD (%),Accumulated Div 1 Bulan (%),Accumulated Div 3 Bulan (%),Accumulated Div 6 Bulan (%),Accumulated Div YtD (%),Accumulated Div 1 Tahun (%),Accumulated Div 3 Tahun (%),Accumulated Div 5 Tahun (%),Accumulated Div 10 Tahun (%),Accumulated Div Inception (%),scraped_at,page_number
,246,BATAVIA PROVIDENTIA BALANCED FUND,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"1.581,0800","-0,90%","0,37%","0,75%","0,21%","4,89%","2,97%","-0,95%","-3,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.403.415.236,00","20.010.617,08",,Nov-2025,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177759,3
,247,BATAVIA SAHAM CEMERLANG,,"Batavia Prosperindo Aset Manajemen, PT","Bank Mandiri, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.113,1402","-0,98%","0,09%","-0,11%","-0,56%","2,65%","1,06%","-3,69%","-6,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.357.991.775.288,10","1.218.675.642,20",09-Okt-2017,Nov-2025,,Maks. 3%,"Rp. 100.000,-",,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177765,3
,248,BATAVIA SAHAM ESG IMPACT,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"967,2900","-1,22%","0,49%","0,41%","0,02%","3,54%","3,26%","-1,63%","-4,99%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.914.336.704,00","14.443.537,19",09-Sep-2019,Nov-2025,,Maks 3.00%,Rp. 10.000,30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177771,3
,249,BATAVIA SAHAM SEJAHTERA,,"Batavia Prosperindo Aset Manajemen, PT","Bank Mandiri, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.122,3507","-0,99%","0,11%","-0,09%","-0,54%","2,67%","1,07%","-4,06%","-6,59%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"695.655.216.926,95","619.254.793,81",11-Apr-2017,Nov-2025,,Maks. 3%,"Rp. 100.000,-",30-Mei-2024,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177777,3
,250,BATAVIA SMART LIQUID ETF,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,ETF,IDR,Tidak,"506,9542","-0,23%","0,84%","1,59%","0,82%","4,78%","6,09%","7,72%","4,39%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160.290.420.114,84","321.200.000,00",10-Apr-2018,Nov-2025,,Maks 3.00%,1 Unit Kreasi atau 1 lot,30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177783,3
,251,BATAVIA SRI KEHATI ETF,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,"ETF, Index",IDR,Tidak,"463,0567","-0,63%","0,66%","0,79%","0,05%","2,60%","4,50%","5,86%","2,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"819.809.958.248,32","1.784.400.000,00",21-Mar-2019,Nov-2025,,Maks 3.00%,1 Unit Kreasi atau 1 lot,30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177789,3
,252,BATAVIA TECHNOLOGY SHARIA EQUITY USD,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Reksadana Global,Sharia,USD,Tidak,"1,280000","0,21%","-3,91%","-2,03%","-0,98%","0,46%","9,99%","9,16%","4,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.797.493,59","85.479.647,50",16-Feb-2022,Nov-2025,,Maks 3.00%,"USD 10.000,-",30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177795,3
,253,BATAVIA USD BALANCED ASIA,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,USD,Tidak,"1,266400","-0,02%","0,02%","-0,07%","-0,12%","-0,27%","0,79%","3,36%","2,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.336.366,94","8.935.460,50",13-Des-2010,Nov-2025,,Maks 2%,USD 500,30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177801,3
,254,BATAVIA USD BOND FUND,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,067000","0,02%","0,08%","-0,02%","0,05%","0,08%","1,38%","4,34%","3,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.234.284,10","19.875.816,97",18-Okt-2022,Nov-2025,,Maks. 1.5%,"USD 100,-",30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177807,3
,255,BATAVIA USD MONEY MARKET,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,USD,Tidak,"1,002200","0,00%","0,03%","0,10%","0,21%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.589.092,20","2.583.240,87",,Nov-2025,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177813,3
,256,BISNIS-27,,,,,Index,IDR,Tidak,"551,2600","-0,56%","0,80%","1,24%","-0,03%","5,28%","8,19%","5,48%","2,02%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177818,3
,257,BMI INDO OBLIGASI MANTAP,,"Berdikari Manajemen Investasi, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.244,6748","0,05%","0,23%","0,43%","0,12%","1,42%","5,05%","8,18%","8,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.422.522.888,87","18.898.561,57",28-Apr-2021,Nov-2025,,Maks 1.5%,Rp 100.000,30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177824,3
,258,BMI INDO PASAR UANG,,"Berdikari Manajemen Investasi, PT","Bank Mega, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.213,1103","0,02%","0,09%","0,24%","0,43%","1,44%","2,95%","5,67%","5,88%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.641.750.058,75","13.750.448,24",28-Apr-2021,Nov-2025,,Maks 1%,Rp 100.000,30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177830,3
,259,BMI INDO SAHAM ANDALAN,,"Berdikari Manajemen Investasi, PT","Bank Mega, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.545,5873","0,77%","0,88%","2,20%","5,60%","11,42%","24,76%","27,96%","22,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.218.897.710,57","36.514.224,02",27-Apr-2021,Nov-2025,,Maks 3%,Rp 100.000,30-Okt-2025,31-Okt-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177836,3
,260,BNI AM DANA LIKUID KELAS A,,"BNI Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.993,3800","0,01%","0,08%","0,21%","0,31%","1,15%","2,61%","5,02%","5,20%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"681.403.251.974,00","342.548.549,03",27-Des-2012,Nov-2025,,Maks 1.00%,Rp 10.000,27-Nov-2025,28-Nov-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177842,3
,261,BNI AM DANA PASAR UANG KEMILAU KELAS A,,"BNI Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pasar Uang,Konvensional,IDR,Tidak,"2.365,1700","0,02%","0,08%","0,21%","0,21%","0,97%","2,44%","4,91%","5,02%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"631.986.400.811,00","267.777.006,82",18-Mar-2015,Nov-2025,,Maksimum 1.50% per tahun,Rp 1.000,27-Nov-2025,28-Nov-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177848,3
,262,BNI AM IDX HIGH DIVIDEND 20 KELAS R1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"1.035,6800","-0,71%","-0,44%","0,01%","-1,22%","3,45%","1,53%","0,62%","-2,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.590.583.790,17","110.655.929,58",25-Okt-2022,Nov-2025,,Maksimum 3%,"Rp10,000",27-Nov-2025,28-Nov-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177854,3
,263,BNI AM IDX PEFINDO PRIME BANK KELAS I2,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"771,2200","-1,76%","0,49%","0,12%","-2,29%","-1,26%","-6,70%","-7,40%","-10,90%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.357.804.496,37","42.007.281,68",27-Feb-2024,Nov-2025,,Maksimum 1.50% per tahun,"Rp 1.000.000.000,-",,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177860,3
,264,BNI AM IDX PEFINDO PRIME BANK KELAS R1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"778,4500","-1,76%","0,49%","0,11%","-2,31%","-1,32%","-6,83%","-7,63%","-11,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.982.136.747,08","115.718.446,77",01-Nov-2023,Nov-2025,,Maks. 0.25%,"Rp 10.000,-",27-Nov-2025,28-Nov-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177866,3
,265,BNI AM PEFINDO I GRADE KELAS I2,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"938,4100","-0,06%","-0,31%","-0,74%","-0,27%","1,38%","6,27%","12,58%","9,06%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.672.532.765,97","6.000.000,00",18-Mar-2024,Nov-2025,,Maksimum 1.50%,Rp 1.000.000.000,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177872,3
,266,BNI AM PEFINDO I GRADE KELAS R1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"945,0400","-0,06%","-0,31%","-0,76%","-0,31%","1,25%","5,98%","11,99%","8,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.751.698.246,70","4.989.675,67",13-Sep-2023,Nov-2025,,Maksimum 3% per tahun,"Rp 10.000,-",27-Nov-2025,28-Nov-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177878,3
,267,BNI AM PROTEKSI ALOCASIA,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.023,5324","0,02%","0,11%","0,29%","0,52%","1,50%","0,02%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204.110.604.177,96","200.000.900,00",,Nov-2025,,,,,,16-Des-2025,"1.057,9816","0,02%","0,11%","0,29%","0,52%","1,50%","3,06%",-,-,,,,,"1.057,0271","0,08%","0,16%","0,28%","0,49%","1,45%","3,02%","0,00%","0,00%",,,,,2025-12-17T09:11:46.177884,3
,268,BNI AM PROTEKSI AZALEA,,"BNI Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.029,4327","0,02%","0,08%","0,26%","0,48%","1,44%","-2,77%","-0,14%","0,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.678.529.376,47","100.000.900,00",,Nov-2025,,,,,,16-Des-2025,"1.123,5657","0,02%","0,08%","0,26%","0,48%","1,44%","2,89%","8,73%","8,97%",,,,,"1.121,0199","0,05%","0,12%","0,24%","0,43%","1,32%","2,80%","8,49%","8,78%",,,,,2025-12-17T09:11:46.177890,3
,269,BNI AM PROTEKSI GARDENIA,,"BNI Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.000,0000","0,00%",-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177896,3
,270,BNI AM PROTEKSI GERANIUM,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.029,1010","0,02%","-2,75%","-2,58%","-2,36%","-1,44%","0,05%","2,29%","2,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211.266.312.856,32","200.000.900,00",,Nov-2025,,,,,,16-Des-2025,,"0,00%",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177901,3
,271,BNI AM PROTEKSI KAMELIA,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.009,3869","0,02%","0,10%","0,27%","-2,01%","-1,18%","0,08%","-0,11%","0,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"830.530.368.917,22","825.000.800,00",,Nov-2025,,,,,,16-Des-2025,"1.098,9714","0,02%","0,10%","0,27%","-2,01%","-1,18%","0,16%","2,65%","2,86%",,,,,"1.095,6321","0,07%","0,14%","0,25%","-1,87%","-1,02%","0,17%","2,48%","2,72%",,,,,2025-12-17T09:11:46.177907,3
,272,BNI AM PROTEKSI LILY,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Tidak,"1.021,7765","0,02%","0,11%","0,28%","0,50%","1,43%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152.840.301.543,99","150.000.900,00",,Nov-2025,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177936,3
,273,BNI AM PROTEKSI MARIGOLD,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.009,5032","0,02%","0,12%","0,30%","-2,24%","-1,31%","0,04%","-0,18%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201.301.434.937,70","200.000.900,00",,Nov-2025,,,,,,16-Des-2025,"1.106,5434","0,02%","0,12%","0,30%","-2,24%","-1,31%","0,20%","3,00%","3,24%",,,,,"1.102,7600","0,08%","0,15%","0,27%","-2,07%","-1,20%","0,21%","2,79%","3,06%",,,,,2025-12-17T09:11:46.177944,3
,274,BNI AM PROTEKSI VANILLA,,"BNI Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.010,1165","0,01%","0,08%","0,21%","0,37%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"504.021.036.948,13","500.000.900,00",,Nov-2025,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177950,3
,275,BNI AM PROTEKSI WIJAYAKUSUMA,,"BNI Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.009,5513","0,01%","0,09%","0,23%","0,41%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.722.948.771,10","100.000.900,00",,Nov-2025,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177956,3
,276,BNI AM QUALITY LONG DURATION FUND,,"BNI Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.675,5600","0,06%","0,22%","-1,44%","-2,02%","-0,15%","2,27%","4,40%","4,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.861.530.723,00","11.094.127,95",30-Mei-2016,Nov-2025,,Maksimum 1.50% per tahun,Rp10.000,27-Nov-2025,28-Nov-2025,16-Des-2025,"1.734,4015","0,06%","0,22%","-1,44%","-2,02%","-0,15%","2,81%","6,06%","6,17%",,,,,"1.730,8638","0,10%","0,14%","-1,52%","-2,01%","-0,05%","2,63%","5,84%","5,90%",,,,,2025-12-17T09:11:46.177962,3
,277,BNI AM SHORT DURATION BONDS INDEX KELAS R1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Index,IDR,Ya,"1.107,2200","0,09%","0,33%","-0,18%","-1,25%","-0,32%","2,60%","5,45%","5,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186.847.129.590,71","168.444.579,85",02-Nov-2021,Nov-2025,,Maksimum 3%,"Rp 10.000,-",27-Nov-2025,28-Nov-2025,16-Des-2025,"1.218,0396","0,09%","0,33%","-0,18%","-1,25%","-0,32%","3,65%","8,68%","8,57%",,,,,"1.207,1928","0,15%","0,18%","-0,53%","-1,23%","-0,25%","3,23%","7,95%","7,84%",,,,,2025-12-17T09:11:46.177968,3
,278,BNI AM SRI KEHATI KELAS I2,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"926,1400","-0,62%","0,49%","0,46%","-0,26%","1,26%","2,38%","3,34%","0,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.890.471.485,96","27.000.000,00",,Nov-2025,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177974,3
,279,BNI AM SRI KEHATI KELAS R1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"904,1000","-0,62%","0,49%","0,44%","-0,29%","1,18%","2,23%","3,05%","-0,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.755.022.049,73","124.150.464,68",14-Jul-2023,Nov-2025,,Maks 3%,Rp10.000,27-Nov-2025,28-Nov-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177980,3
,280,BNI AM TEAKWOOD KELAS I1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.023,0700","0,04%","0,23%","0,17%","-0,48%","-0,32%","2,21%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"346.978.408.038,12","339.721.201,50",,Nov-2025,,,,,,16-Des-2025,"1.039,5959","0,04%","0,23%","0,17%","-0,48%","0,13%","3,86%",-,-,,,,,"1.038,9919","0,13%","0,15%","-0,07%","-0,51%","0,19%","3,83%","0,00%","0,00%",,,,,2025-12-17T09:11:46.177986,3
,281,BNI AM TEAKWOOD KELAS UNPAD IDAMAN,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.028,3000","0,04%","0,20%","0,11%","-0,59%","-0,63%","1,39%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.300.318.156,18","10.027.405,74",17-Jan-2025,Nov-2025,,Maks. 1.75%,"Rp10.000,-",27-Nov-2025,28-Nov-2025,16-Des-2025,"1.066,6705","0,04%","0,20%","0,11%","-0,59%","-0,18%","3,19%",-,-,,,,,"1.065,2168","0,11%","0,12%","-0,13%","-0,60%","-0,12%","3,10%","0,00%","0,00%",,,,,2025-12-17T09:11:46.177992,3
,282,BNI-AM DANA LANCAR SYARIAH,,"BNI Asset Management, PT","Bank Maybank Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.852,2200","0,01%","0,08%","0,20%","0,38%","1,07%","2,24%","4,52%","4,60%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.231.718.602,28","58.011.042,08",28-Jun-2013,Nov-2025,,Maks 1%,Rp10.000,27-Nov-2025,28-Nov-2025,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.177997,3
,283,BNI-AM DANA LIKUID KELAS I1,,"BNI Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.071,5000","0,01%","0,08%","0,22%","0,34%","1,24%","2,77%","5,44%","5,66%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.324.843.342.320,00","1.239.221.338,12",,Nov-2025,,,,,,16-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-17T09:11:46.178003,3
,284,BNI-AM DANA PENDAPATAN TETAP,,"BNI Asset Management, PT","Bank Mega, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.681,2651","0,06%","0,33%","0,60%","-0,15%","2,60%","6,31%","8,75%","7,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.020.601.351.569,86","610.656.008,66",15-Jul-2014,Nov-2025,,Maks 1%,Rp 1.000.000.000.- (satu miliar Rupiah).,30-Mei-2022,31-Mei-2022,16-Des-2025,"2.807,2339","0,06%","0,33%","0,60%","-0,15%","2,60%","6,31%","8,75%","7,85%",,,,,"2.454,9391","0,13%","0,15%","0,32%","-0,14%","1,82%","4,27%","7,52%","7,62%",,,,,2025-12-17T09:11:46.178009,3
,285,BNI-AM DANA PENDAPATAN TETAP KASTARA,,"BNI Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.253,9339","0,08%","0,32%","0,15%","-0,36%","1,40%","4,00%","5,23%","5,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"791.302.667.717,87","632.028.132,54",,Nov-2025,,,,30-Mei-2022,31-Mei-2022,16-Des-2025,"1.651,4541","0,08%","0,32%","0,15%","-0,36%","2,32%","5,94%","10,36%","10,58%",,,,,"1.572,5904","0,14%","0,17%","0,02%","-0,35%","1,89%","4,64%","8,13%","8,27%",,,,,2025-12-17T09:11:46.178015,3
