_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,961,PANIN IDX30 KELAS A,IDN000320702,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Index,IDR,Tidak,"799,3100","-1,26%","-1,70%","1,21%","2,47%","9,96%","-5,07%","-12,65%","-5,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181.840.401.428,76","230.238.472,89",17-Des-2017,Agt-2026,,Maks 3 %,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Panin IDX-30 Kelas A memiliki risiko likuiditas sedang, risiko pasar tinggi, dan risiko penurunan nilai investasi tinggi.",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852227,10
,962,PANIN IDX30 KELAS B,IDN000469905,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Index,IDR,Tidak,"788,6300","-1,26%","-1,69%","1,22%","2,52%","10,12%","-4,80%","-12,31%","-5,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"650.927.656.210,22","835.463.113,93",15-Sep-2021,Agt-2026,,Max 1%,"Rp 100.000.000.000,-",29-Des-2025,30-Des-2025,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852233,10
,963,PANIN IDX30 KELAS C,IDN000488301,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Index,IDR,Ya,"677,0600","-1,26%","-1,69%","1,21%","2,50%","10,04%","-4,94%","-16,02%","-13,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.007.550.418,87","149.499.850,27",29-Agt-2022,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"710,5049","-1,20%","-1,62%","1,16%","2,38%","9,52%","-4,71%","-15,38%","-13,00%",,,,,2026-09-11T13:24:42.852240,10
,964,PANIN PRIORITAS SEHAT KELAS A,IDN000549607,,"Panin Asset Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Campuran,Konvensional,IDR,Ya,"982,4100","-0,35%","-0,21%","0,25%","1,02%","2,70%","-0,89%","-2,77%","-8,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.799.898.553,92","10.000.000,00",28-Mar-2025,Agt-2026,,Maks. 3%,"Rp 10.000.000.000,-",,,-,-,-,-,10-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.072,4100","-0,32%","-0,20%","0,23%","0,93%","2,47%","-0,82%","-2,55%","0,18%",,,,,2026-09-11T13:24:42.852246,10
,965,PANIN PRIORITAS SEHAT KELAS B,IDN000549706,,"Panin Asset Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Campuran,Konvensional,IDR,Ya,"997,3200","-0,35%","-1,21%","-0,75%","-0,01%","1,62%","-3,03%","-5,96%","-4,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"639.563.140,80","636.458,94",28-Mar-2025,Agt-2026,,Maks. 4%,"Rp. 10,000",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000","Panin Prioritas Sehat Kelas B memiliki risiko likuiditas sedang, risiko pasar sedang ke tinggi, dan risiko penurunan nilai investasi sedang ke tinggi.",10-Sep-2026,"1.057,4941","-0,35%","-0,22%","0,24%","0,99%","2,63%","-1,06%","-3,10%","-0,56%",,,,,"1.057,3200","0,62%","-0,21%","0,23%","0,95%","2,51%","-1,05%","-3,04%","-0,56%",,,,,2026-09-11T13:24:42.852253,10
,966,PANIN SRI KEHATI KELAS A,IDN000403003,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Index,IDR,Tidak,"802,9600","-1,07%","-2,53%","0,54%","2,58%","10,93%","-6,02%","-12,73%","-7,41%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182.081.252.335,15","227.980.786,66",18-Jun-2020,Agt-2026,,Max 2%,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Panin Sri Kehati Kelas A memiliki risiko likuiditas sedang, risiko pasar tinggi, dan risiko penurunan nilai investasi tinggi",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852260,10
,967,PANIN SRI KEHATI KELAS B,IDN000489804,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Index,IDR,Tidak,"834,3500","-1,07%","-2,52%","0,55%","2,63%","11,09%","-5,76%","-12,39%","-6,90%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"324.148.591.000,51","390.651.725,46",05-Jun-2024,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852267,10
,968,PCBI,,,,,,Index,IDR,Tidak,"452,7109","0,08%","0,21%","0,28%","0,86%","1,57%","1,35%","2,30%","5,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852273,10
,969,PCMBI,,,,,,Index,IDR,Tidak,"711,4235","-0,02%","0,37%","0,15%","1,21%","2,31%","0,04%","-0,13%","6,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852279,10
,970,PENDAPATAN TETAP SYARIAH INSIGHT ELITE FUND,IDN000259504,,"Insight Investments Management, PT","Bank Mega, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"2.296,8309","0,00%","0,11%","0,16%","1,02%","2,22%","2,83%","4,23%","9,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157.360.868.396,10","68.620.255,98",29-Sep-2016,Agt-2026,,Maksimum 1 % p.a,"Rp. 50.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana ini memiliki pergerakan yang relatif stabil dengan potensi pertumbuhan terbatas.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852285,10
,971,PENDAPATAN TETAP UTAMA KELAS I,IDN000523701,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"902,4400","-0,02%","0,06%","-0,11%","0,34%","1,12%","-1,18%","-2,44%","-3,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.314.493.244,06","77.829.866,18",22-Jan-2024,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,"972,2826","-0,02%","0,06%","-0,11%","0,75%","2,37%","0,87%","0,44%","0,28%",,,,,"971,0151","-0,01%","0,06%","-0,10%","0,70%","1,82%","0,49%","0,39%","0,25%",,,,,2026-09-11T13:24:42.852292,10
,972,PENDAPATAN TETAP UTAMA KELAS S,IDN000032703,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"2.557,2300","-0,02%","-0,44%","-0,61%","0,25%","1,86%","-0,67%","-2,50%","-3,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"637.260.819.648,53","247.681.116,49",25-Mei-2005,Agt-2026,,"3,00%",Rp 10.000.000,30-Mar-2016,,-,-,-,-,10-Sep-2026,"2.795,9769","-0,02%","0,06%","-0,11%","0,75%","2,37%","1,28%","0,84%","0,68%",,,,,"2.789,7515","0,45%","0,06%","-0,10%","0,69%","2,18%","1,17%","0,77%","0,63%",,,,,2026-09-11T13:24:42.852299,10
,973,PENYERTAAN TERBATAS BAHANA INFRASTRUCTURE FUND II,,,"Bahana TCW Investment Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.019,3100","0,02%","0,17%","0,24%","-0,24%","0,02%","0,04%","0,77%","0,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,25-Sep-2024,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852305,10
,974,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND 5,IDN000270600,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"982,7529","0,00%","0,01%","0,01%","0,03%","0,04%","0,09%","0,12%","0,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,23-Jan-2017,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852311,10
,975,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND II,IDN000250800,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"995,7818","0,00%","0,01%","0,01%","0,03%","0,04%","0,08%","0,11%","0,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,18-Agt-2016,,,,-,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852317,10
,976,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND III,IDN000250909,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"995,5840","0,00%","0,01%","0,01%","0,03%","0,04%","0,08%","0,11%","0,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,18-Agt-2016,,,,-,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852324,10
,977,PENYERTAAN TERBATAS CIPTA INTIRODA MAKMUR,IDN000287802,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"985,0700","0,02%","0,13%","0,19%","-1,06%","0,09%","0,12%","-0,25%","0,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,15-Mei-2017,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852330,10
,978,PENYERTAAN TERBATAS CIPTA RODA PRIMA LANCAR,IDN000286101,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"988,0900","0,02%","-1,97%","-1,90%","-1,43%","0,05%","0,02%","-0,45%","0,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,26-Apr-2017,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852337,10
,979,PGBI,,,,,,Index,IDR,Tidak,"747,4023","-0,04%","0,39%","0,14%","1,27%","2,42%","-0,16%","-0,48%","6,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852343,10
,980,PHILLIP GOVERNMENT BOND,IDN000269008,,"Phillip Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.461,4748","-0,10%","0,24%","-0,21%","1,02%","2,52%","-0,51%","-2,26%","0,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.829.184.765,00","6.711.274,85",24-Nov-2016,Agt-2026,,Maks.3% p.a,Rp 100.000,31-Jul-2026,31-Jul-2026,-,-,"3,000",Sedang,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852350,10
,981,PHILLIP MONEY MARKET FUND,IDN000163607,,"Phillip Asset Management, PT","Bank Permata, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.842,4082","0,01%","0,08%","0,11%","0,33%","0,89%","1,61%","2,16%","3,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"455.795.445.726,63","247.660.630,77",20-Jul-2010,Agt-2026,,Maks 1.00%,Rp. 10.000,31-Jul-2026,31-Jul-2026,-,-,"1,000",Konservatif,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852356,10
,982,PHILLIP MONEY MARKET FUND SYARIAH BERMANFAAT,IDN000452604,,"Phillip Asset Management, PT","Bank Permata, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.206,4542","0,01%","0,08%","0,12%","0,37%","1,02%","1,86%","2,54%","3,77%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.589.745.654,22","32.855.458,90",16-Feb-2021,Agt-2026,,Maks 1%,Rp 100.000,31-Jul-2026,31-Jul-2026,-,-,"1,000",Konservatif,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852363,10
,983,PINNACLE BALANCED GROWTH FUND,IDN000328101,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.020,5699","0,00%","0,09%","0,04%","0,78%","1,35%","-0,13%","0,95%","4,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.999.668.436,60","27.445.537,93",12-Feb-2018,Agt-2026,,Maks 3.5%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000","PBGF berinvestasi pada efek ekuitas, efek utang, dan instrumen pasar uang. Investor  terekspos pada risiko pasar dan risiko likuiditas",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852369,10
,984,PINNACLE CORE HIGH DIVIDEND ETF,IDN000289808,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"621,9969","-1,14%","-1,59%","1,19%","3,98%","9,70%","-2,73%","-2,36%","2,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"799.059.093,98","1.300.000,00",24-Mei-2017,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPDV berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852379,10
,985,PINNACLE DANA OBLIGASI UNGGULAN KELAS A,IDN000431103,,"Pinnacle Persada Investama, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.657,3462","0,02%","0,18%","0,22%","0,80%","1,30%","0,32%","0,92%","2,94%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"876.814.908.233,35","530.225.864,82",26-Mar-2020,Agt-2026,,Maks  2.00%p.a,"Rp 100.000,-",30-Apr-2026,30-Apr-2026,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852386,10
,986,PINNACLE DANA OBLIGASI UNGGULAN KELAS B,,,"Pinnacle Persada Investama, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.666,1163","0,02%","0,16%","0,20%","3,69%","2,08%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.585.219,74","29.821,28",08-Mei-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",PDOU berinvestasi 80–100% pada Obligasi Pemerintah Indonesia dan/atau Efek Bersifat  Utang. Investor terekspos pada risiko perubahan suku bunga dan risiko pergerakan harga  obligasi.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852392,10
,987,PINNACLE DANA PRIMA,IDN000243508,,"Pinnacle Persada Investama, PT","Bank Negara Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"234,3100","-0,77%","-0,56%","0,54%","0,94%","3,76%","-7,96%","-1,65%","25,07%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.797.176.408,76","97.822.457,20",21-Jun-2016,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852399,10
,988,PINNACLE ENHANCED LIQUID ETF,IDN000249109,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"467,9746","-1,65%","-1,15%","1,67%","3,79%","12,19%","-5,48%","-13,55%","-7,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.205.864.907,13","43.900.000,00",04-Agt-2016,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPLQ berinvestasi sebesar 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor  menghadapi risiko pergerakan pasar saham Indonesia serta risiko likuiditas.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852405,10
,989,PINNACLE FTSE INDONESIA ETF,IDN000356201,,"Pinnacle Persada Investama, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,"ETF, Index",IDR,Tidak,"494,9541","-1,21%","-2,02%","1,21%","2,83%","9,17%","-5,05%","-14,62%","-9,15%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"279.742.633.947,58","572.000.000,00",18-Sep-2018,Agt-2026,,"Maks 3,5%",1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPFT berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852412,10
,990,PINNACLE INDONESIA BOND FUND,IDN000263209,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.655,1110","-0,06%","0,23%","-0,12%","0,94%","2,06%","-1,05%","-2,40%","-0,15%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.143.198.313,65","55.002.757,30",15-Nov-2016,Agt-2026,,Max. 2.00%,Rp. 100.000.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000",PIBF berinvestasi 80–100% pada Obligasi Pemerintah Indonesia/efek bersifat utang dan memiliki risiko perubahan suku bunga serta pergerakan harga obligasi.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852419,10
,991,PINNACLE INDONESIA ESG ETF,IDN000324803,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"337,0003","-1,04%","-1,51%","0,59%","1,18%","6,55%","-8,73%","-17,92%","-11,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"938.062.684,61","2.800.000,00",19-Jan-2018,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPSG berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia dengan risiko  pergerakan pasar saham Indonesia dan likuiditas.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852425,10
,992,PINNACLE MONEY MARKET FUND,IDN000257300,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.696,0686","0,02%","0,11%","0,15%","0,48%","1,34%","2,56%","3,57%","5,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.115.488.942.205,35","658.695.942,62",20-Sep-2016,Agt-2026,,Maks 2.00%p.a,Rp.100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Rendah. PMMF berinvestasi 100% pada instrumen Pasar Uang. Investor terekspos pada risiko perubahan suku bunga.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852432,10
,993,PINNACLE PROTECTED FUND II,IDN000364809,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.126,1330","0,01%","0,09%","0,06%","0,40%","1,17%","0,97%","1,04%","2,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"298.790.301.433,12","265.479.034,00",20-Des-2018,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852438,10
,994,PINNACLE SHARIA MONEY MARKET FUND,IDN000323508,,"Pinnacle Persada Investama, PT","BANK DBS INDONESIA - CUSTODY, PT",Pasar Uang,Sharia,IDR,Tidak,"1.387,6100","0,01%","0,06%","0,09%","0,26%","0,75%","1,41%","1,93%","2,83%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.747.017.015,00","1.981.372,12",20-Des-2017,Agt-2026,,Maks 1.50%,Rp. 100.000,27-Feb-2025,28-Feb-2025,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852446,10
,995,PINNACLE STRATEGIC EQUITY FUND,IDN000215100,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.868,5341","-1,20%","0,51%","2,88%","9,13%","22,69%","0,00%","-9,11%","12,15%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.316.873.230,40","19.445.817,14",15-Okt-2015,Agt-2026,,Maks 3.50%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",PSEF berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:24:42.852452,10
